timestamp,store,ons_item_no,ons_item_name,product_type,search_string,search_matches,product_name,item_price_str,item_price_num,volume_price,unit_price,no_units,units,std_price,std_unit,promo,offer
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,ADDLESTONES CLOUDY CIDER,£2.15,2.15,(£4.30 / litre),4.3,1,litre,4.3,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0,ASPALL DRY SUFFOLK CYDER PREMIER CRU,£2.19,2.19,(£3.50 / litre),3.5,1,litre,3.5,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0,ASPALL ORGANIC SUFFOLK CYDER,£2.19,2.19,(£3.50 / litre),3.5,1,litre,3.5,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0,ASPALL PERRONELLE'S BLUSH SUFFOLK CYDER,£2.60,2.6,(£4.08 / litre),4.08,1,litre,4.08,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,BULMERS ORIGINAL CIDER,£1.99,1.99,(£2.80 / litre),2.8,1,litre,2.8,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,BULMERS PEAR CIDER,£1.99,1.99,(£2.80 / litre),2.8,1,litre,2.8,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,1,FRIELS PURE APPLE CIDER,£1.99,1.99,(£2.63 / litre),2.63,1,litre,2.63,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,FROME VALLEY DRY CIDER,£1.99,1.99,(£3.98 / litre),3.98,1,litre,3.98,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,GAYMER'S SOMERSET MEDIUM DRY CIDER,£2.15,2.15,(£4.30 / litre),4.3,1,litre,4.3,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,HENRY WESTON'S VINTAGE CIDER,£1.79,1.79,(£3.58 / litre),3.58,1,litre,3.58,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0,HENRY WESTONS VINTAGE PERRY,£1.79,1.79,(£3.58 / litre),3.58,1,litre,3.58,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,KOPPARBERG PREMIUM PEAR CIDER,£2.09,2.09,(£3 / litre),3,1,litre,3,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,MAGNERS IRISH PEAR CIDER,£1.99,1.99,(£3.51 / litre),3.51,1,litre,3.51,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,MAGNERS ORIGINAL IRISH CIDER,£11.99,11.99,(£1.90 / litre),1.9,1,litre,1.9,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,MAGNERS ORIGINAL IRISH CIDER,£1.99,1.99,(£3.51 / litre),3.51,1,litre,3.51,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,REKORDERLIG PREMIUM MANGO & RASPBERRY CIDER,£2.25,2.25,(£4.50 / litre),4.5,1,litre,4.5,l,,
19/03/14 11:13,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,REKORDERLIG PREMIUM SWEDISH STRAWBERRY & LIME CIDER,£2.25,2.25,(£4.50 / litre),4.5,1,litre,4.5,l,,
