timestamp,store,ons_item_no,ons_item_name,product_type,search_string,search_matches,product_name,item_price_str,item_price_num,volume_price,unit_price,no_units,units,std_price,std_unit,promo,offer
2014-03-17 16:11:40.970478,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,ALLINSON WHOLEMEAL BREAD LOAF 800G,£1.35,1.35, (£0.17/100g),0.17,100,g,1.7,kg,,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.972567,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,1.0,HOVIS MEDIUM SLICED WHOLEMEAL BREAD 400G,£0.79,0.79, (£0.20/100g),0.2,100,g,2.0,kg,,
2014-03-17 16:11:40.979201,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.0,HOVIS ORIGINAL WHEATGERM BREAD 400G,£0.70,0.7, (£0.18/100g),0.18,100,g,1.8,kg,,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.980608,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,HOVIS WHOLEMEAL FARMERS BREAD LOAF 800G,£1.50,1.5, (£0.19/100g),0.19,100,g,1.9,kg,All products available for this offer,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.981841,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,HOVIS WHOLEMEAL MEDIUM BREAD 800G,£1.00,1.0, (£0.13/100g),0.13,100,g,1.3,kg,All products available for this offer,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.983189,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,HOVIS WHOLEMEAL THICK BREAD 800G,£1.00,1.0, (£0.13/100g),0.13,100,g,1.3,kg,All products available for this offer,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.984467,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,KINGSMILL GREAT EVERYDAY TASTY WHOLEMEAL THICK BREAD 800G,£1.35,1.35, (£0.17/100g),0.17,100,g,1.7,kg,,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.985741,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,KINGSMILL TASTY WHOLEMEAL LITTLE BIG BREAD LOAF 470G,£0.85,0.85, (£0.18/100g),0.18,100,g,1.8,kg,,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.987018,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,0.5,KINGSMILL TASTY WHOLEMEAL MEDIUM BREAD 800G,£1.35,1.35, (£0.17/100g),0.17,100,g,1.7,kg,,Delivering the freshest food to your door- Find out more >
2014-03-17 16:11:40.988238,TESCO,210113,"Wholemeal Sliced Loaf, branded",Brown Bread,wholemeal sliced,1.0,TESCO EVERYDAY VALUE MEDIUM SLICED WHOLEMEAL BREAD 800G,£0.45,0.45, (£0.06/100g),0.06,100,g,0.6,kg,,Delivering the freshest food to your door- Find out more >
