timestamp,store,ons_item_no,ons_item_name,product_type,search_string,search_matches,product_name,item_price_str,item_price_num,volume_price,unit_price,no_units,units,std_price,std_unit,promo,offer
2015-11-04 09:44:10.766522,WAITROSE,212719,"Bananas, per kg",Bananas,bananas ,1.0,ESSENTIAL WAITROSE FAIRTRADE BANANAS LOOSE PER KG,68p,0.68,(68p / kg),0.68,1.0,kg,0.68,kg,,
2015-11-04 09:44:10.768828,WAITROSE,212719,"Bananas, per kg",Bananas,bananas ,1.0,WAITROSE FAIRTRADE 7 SMALL CARIBBEAN BANANAS IN A BAG 7S,£1.20,1.2,(17.1p each),0.171,1.0,each,0.171,each,,
2015-11-04 09:44:10.770392,WAITROSE,212719,"Bananas, per kg",Bananas,bananas ,1.0,ESSENTIAL WAITROSE FAIRTRADE 6 BANANAS IN A BAG 6S,£1.00,1.0,(16.7p each),0.167,1.0,each,0.167,each,,
2015-11-04 09:44:10.772513,WAITROSE,212719,"Bananas, per kg",Bananas,bananas ,1.0,WAITROSE FAIRTRADE ORGANIC 6 BANANAS IN A BAG 6S,£1.92,1.92,(32p each),0.32,1.0,each,0.32,each,,
2015-11-04 09:44:10.774104,WAITROSE,212719,"Bananas, per kg",Bananas,bananas ,1.0,WAITROSE FAIRTRADE 6 BANANAS 6S,£1.75,1.75,(29.2p each),0.292,1.0,each,0.292,each,,
2015-11-04 09:44:10.983199,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,FROME VALLEY DRY CIDER 500ML,£1.99,1.99,(£3.98 / litre),3.98,1.0,litre,3.98,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:10.984995,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,1.0,HESTON FROM WAITROSE TOFFEE APPLE MULLED CIDER 750ML,£4.99,4.99,(£6.66 / litre),6.66,1.0,litre,6.66,l,Add 2 for £7,Add 2 for £7
2015-11-04 09:44:10.986622,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,MAGNERS ORIGINAL IRISH CIDER 568ML,£1.99,1.99,(£3.51 / litre),3.51,1.0,litre,3.51,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:10.988329,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,1.0,WAITROSE LECKFORD COX'S APPLE VINTAGE CIDER 500ML,£1.83,1.83,(£3.66 / litre),3.66,1.0,litre,3.66,l,20% Off,20% Off
2015-11-04 09:44:10.989937,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,ASPALL PERRONELLE'S BLUSH SUFFOLK CYDER 500ML,£2.10,2.1,(£4.20 / litre),4.2,1.0,litre,4.2,l,save 52p,save 52p
2015-11-04 09:44:10.991667,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,1.0,OLD MOUT CIDER PASSIONFRUIT & APPLE 500ML,£2.19,2.19,(£4.38 / litre),4.38,1.0,litre,4.38,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:10.993380,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,ASPALL DRAUGHT SUFFOLK CYDER 500ML,£1.59,1.59,(£3.18 / litre),3.18,1.0,litre,3.18,l,20% Off,20% Off
2015-11-04 09:44:10.995199,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,MAGNERS IRISH PEAR CIDER 568ML,£1.99,1.99,(£3.51 / litre),3.51,1.0,litre,3.51,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:10.996961,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,CHAPLIN & CORK'S SOMERSET RESERVE CIDER 500ML,£1.99,1.99,(£3.98 / litre),3.98,1.0,litre,3.98,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:10.998570,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,STRONGBOW DARK FRUITS CIDER 4X440ML,£4.00,4.0,(£2.28 / litre),2.28,1.0,litre,2.28,l,save 99p,save 99p
2015-11-04 09:44:11.000275,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,OLD MOUT CIDER KIWI & LIME 500ML,£2.19,2.19,(£4.38 / litre),4.38,1.0,litre,4.38,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:11.001944,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,ADDLESTONES CLOUDY CIDER 500ML,£1.99,1.99,(£3.98 / litre),3.98,1.0,litre,3.98,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:11.003632,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,WESTONS OLD ROSIE CLOUDY SCRUMPY 500ML,£1.60,1.6,(£3.20 / litre),3.2,1.0,litre,3.2,l,save 39p,save 39p
2015-11-04 09:44:11.005293,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,VINTAGE HENNEY'S STILL CIDER 500ML,£2.00,2.0,(£4 / litre),4.0,1.0,litre,4.0,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:11.007016,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,PIMM'S CIDER CUP STRAWBERRY & CUCUMBER 500ML,£2.19,2.19,(£4.38 / litre),4.38,1.0,litre,4.38,l,Add 3 for £5,Add 3 for £5
2015-11-04 09:44:11.008709,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,HENRY WESTONS VINTAGE PERRY 500ML,£1.70,1.7,(£3.40 / litre),3.4,1.0,litre,3.4,l,save 40p,save 40p
2015-11-04 09:44:11.010341,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,PÈRE MAGLOIRE VSOP CALVADOS 50CL,£20.49,20.49,(£40.98 / litre),40.98,1.0,litre,40.98,l,save £2.00,save £2.00
2015-11-04 09:44:11.012084,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.0,ASPALL DRY SUFFOLK CYDER PREMIER CRU 500ML,£2.00,2.0,(£4 / litre),4.0,1.0,litre,4.0,l,,
2015-11-04 09:44:11.013651,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,WAITROSE LOW ALCOHOL CIDER 500ML,£1.15,1.15,(£2.30 / litre),2.3,1.0,litre,2.3,l,,
2015-11-04 09:44:11.015244,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,WESTONS ORGANIC PREMIUM CIDER 500ML,£1.99,1.99,(£3.98 / litre),3.98,1.0,litre,3.98,l,,
2015-11-04 09:44:11.016885,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,WAITROSE TRADITIONAL FARMHOUSE STRONG DRY CIDER 2LITRE,£3.55,3.55,(£1.78 / litre),1.78,1.0,litre,1.78,l,,
2015-11-04 09:44:11.018440,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,STRONGBOW CIDER 4X500ML,£4.80,4.8,(£2.40 / litre),2.4,1.0,litre,2.4,l,,
2015-11-04 09:44:11.020059,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,HENRY WESTON'S VINTAGE CIDER 500ML,£2.00,2.0,(£4 / litre),4.0,1.0,litre,4.0,l,,
2015-11-04 09:44:11.021630,WAITROSE,310218,"Apple Cider, bottle, 4.5%-5.5% ABV",Cider,apple cider ,0.5,KOPPARBERG PREMIUM PEAR CIDER 500ML,£1.99,1.99,(£3.98 / litre),3.98,1.0,litre,3.98,l,,
