timestamp,store,ons_item_no,ons_item_name,product_type,search_string,search_matches,product_name,item_price_str,item_price_num,volume_price,unit_price,no_units,units,std_price,std_unit,promo,offer
2015-11-06 05:00:24.090628,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE PINK LADY APPLES MINIMUM 6,£2.00,2.0,(33.3p each),0.333,1.0,each,0.333,each,save 70p,save 70p
2015-11-06 05:00:24.093146,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE GALA APPLES MINIMUM 6,£1.50,1.5,(21.4p each),0.214,1.0,each,0.214,each,save 60p,save 60p
2015-11-06 05:00:24.094849,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE COX APPLES MINIMUM 7,£1.40,1.4,(20p each),0.2,1.0,each,0.2,each,Mix & Match Add 3 for 2 Cheapest Item Free,Mix & Match Add 3 for 2 Cheapest Item Free
2015-11-06 05:00:24.096606,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE RED DESSERT APPLES MINIMUM 7,£1.80,1.8,(25.7p each),0.257,1.0,each,0.257,each,Mix & Match Add 3 for 2 Cheapest Item Free,Mix & Match Add 3 for 2 Cheapest Item Free
2015-11-06 05:00:24.098283,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE COOKS' INGREDIENTS BRAMLEY APPLES MINIMUM 4,£1.75,1.75,(43.8p each),0.438,1.0,each,0.438,each,Mix & Match Add 3 for 2 Cheapest Item Free,Mix & Match Add 3 for 2 Cheapest Item Free
2015-11-06 05:00:24.099992,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE COX APPLES PER KG,£1.85,1.85,(£1.85 / kg),1.85,1.0,kg,1.85,kg,,
2015-11-06 05:00:24.101596,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE BEST OF BRITISH APPLES 4S,£2.50,2.5,(50p each),0.5,1.0,each,0.5,each,Featured Product,Featured Product
2015-11-06 05:00:24.107008,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE ROYAL GALA APPLES 4S,£2.00,2.0,(50p each),0.5,1.0,each,0.5,each,save 25p,save 25p
2015-11-06 05:00:24.108759,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE BRAEBURN APPLES MINIMUM 7,£2.10,2.1,(30p each),0.3,1.0,each,0.3,each,,
2015-11-06 05:00:24.110342,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE BRAMLEY COOKING APPLES PER KG,£1.85,1.85,(£1.85 / kg),1.85,1.0,kg,1.85,kg,,
2015-11-06 05:00:24.111928,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE BRAEBURN APPLES PER KG,£2.00,2.0,(£2 / kg),2.0,1.0,kg,2.0,kg,,
2015-11-06 05:00:24.113527,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE GRANNY SMITH APPLES MINIMUM 7,£2.10,2.1,(30p each),0.3,1.0,each,0.3,each,,
2015-11-06 05:00:24.115104,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE JAZZ APPLES MINIMUM 7,£2.20,2.2,(31.4p each),0.314,1.0,each,0.314,each,,
2015-11-06 05:00:24.116740,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE DUCHY ORGANIC GALA APPLES MINIMUM 5,£2.30,2.3,(46p each),0.46,1.0,each,0.46,each,,
2015-11-06 05:00:24.119623,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE MINI APPLES 6S,£1.30,1.3,(21.7p each),0.217,1.0,each,0.217,each,,
2015-11-06 05:00:24.121244,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE PINK LADY APPLES 4S,£2.50,2.5,(62.5p each),0.625,1.0,each,0.625,each,,
2015-11-06 05:00:24.122866,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE ROYAL GALA APPLES PER KG,£1.85,1.85,(£1.85 / kg),1.85,1.0,kg,1.85,kg,,
2015-11-06 05:00:24.124510,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE JAZZ APPLES 4S,£2.20,2.2,(55p each),0.55,1.0,each,0.55,each,,
2015-11-06 05:00:24.126155,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,PINK LADY APPLES PER KG,£3.00,3.0,(£3 / kg),3.0,1.0,kg,3.0,kg,,
2015-11-06 05:00:24.127792,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE GOLDEN DELICIOUS APPLES MINIMUM 7,£2.10,2.1,(30p each),0.3,1.0,each,0.3,each,,
2015-11-06 05:00:24.129427,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE BRAEBURN APPLES 4S,£2.25,2.25,(56.3p each),0.563,1.0,each,0.563,each,,
2015-11-06 05:00:24.139753,WAITROSE,310405,"Brandy, bottle",Brandy_and_Cognac,brandy ,0.0,COURVOISIER COGNAC VS 1LITRE,£30.00,30.0,(£30 / litre),30.0,1.0,litre,30.0,l,save £4.00,save £4.00
2015-11-06 05:00:24.141615,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE DUCHY ORGANIC APPLES MINIMUM 4,£2.75,2.75,(68.8p each),0.688,1.0,each,0.688,each,,
2015-11-06 05:00:24.143212,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,WAITROSE RED DELICIOUS APPLES 4S,£2.15,2.15,(53.8p each),0.538,1.0,each,0.538,each,,
2015-11-06 05:00:24.144861,WAITROSE,212717,"Apples, dessert, per kg",Apples,apples ,1.0,ESSENTIAL WAITROSE EGREMONT RUSSET APPLES MINIMUM 4,£2.00,2.0,(50p each),0.5,1.0,each,0.5,each,,
2015-11-06 05:00:24.149633,WAITROSE,310405,"Brandy, bottle",Brandy_and_Cognac,brandy ,0.0,COURVOISIER VSOP COGNAC 70CL,£27.50,27.5,(£39.29 / litre),39.29,1.0,litre,39.29,l,save £5.00,save £5.00
